JobID,Title,job_domain,ExperienceLevel,YearsOfExperience,experience_weight,job_skill_count,skill_list
QA018,QA Engineer - Experienced,Other,Senior-Level,0.0,1.0,18,"['test automation: selenium', 'appium', 'cucumber', 'testng', 'performance & security testing: loadrunner', 'ci/cd: jenkins', 'gitlab ci/cd', 'bamboo', 'programming: java', 'python', 'c#', 'javascript', 'api testing: postman', 'soapui', 'appium', 'bug tracking & documentation: jira', 'testrail', 'alm']"
QA019,QA Engineer - Experienced,Other,Senior-Level,0.0,1.0,19,"['automation: selenium', 'appium', 'cucumber', 'junit', 'testng', 'ci/cd: jenkins', 'gitlab ci/cd', 'bamboo', 'performance testing: load', 'stress testing', 'api & mobile testing: postman', 'soapui', 'appium', 'programming: java', 'python', 'c#', 'javascript', 'bug tracking & documentation: jira', 'testrail']"
QA020,QA Engineer - Experienced,Other,Senior-Level,0.0,1.0,19,"['test automation: selenium', 'appium', 'cucumber', 'testng', 'performance & security testing: jmeter', 'loadrunner', 'ci/cd: jenkins', 'gitlab ci/cd', 'bamboo', 'api & mobile testing: postman', 'soapui', 'appium', 'programming: java', 'python', 'c#', 'javascript', 'bug tracking & documentation: jira', 'testrail', 'alm']"
RE-F-001,Robotics Engineer,Other,Fresher,0.0,1.0,21,"['python basics', 'c++ basics', 'matlab basics', 'ros basics', 'solidworks', 'autocad', 'pid controllers', 'motor control basics', 'arduino basics', 'raspberry pi basics', 'sensors basics (lidar', 'ultrasonic', 'infrared)', 'servo motors basics', 'kinematics', 'dynamics', 'linear algebra', 'problem solving', 'communication', 'teamwork', 'adaptability']"
RE-F-002,Robotics Engineer,Other,Fresher,0.0,1.0,17,"['python basics', 'c++ basics', 'matlab basics', 'ros basics', 'solidworks basics', 'autocad basics', 'motor control basics', 'pid controller fundamentals', 'arduino basics', 'raspberry pi basics', 'sensor integration basics', 'kinematics', 'linear algebra', 'problem solving', 'communication', 'teamwork', 'adaptability']"
RE-F-003,Robotics Engineer,Other,Fresher,0.0,1.0,18,"['python basics', 'c++ basics', 'matlab basics', 'ros basics', 'solidworks', 'autocad', 'embedded systems basics', 'arduino basics', 'raspberry pi basics', 'pid controllers', 'motor control basics', 'lidar and ultrasonic sensors basics', 'kinematics', 'dynamics', 'problem solving', 'communication', 'teamwork', 'adaptability']"
RE-F-004,Robotics Engineer,Other,Fresher,0.0,1.0,17,"['python basics', 'c++ basics', 'matlab basics', 'ros basics', 'solidworks', 'autocad', 'pid control basics', 'motor control basics', 'arduino basics', 'raspberry pi basics', 'lidar and infrared sensors basics', 'kinematics', 'linear algebra', 'problem solving', 'communication', 'teamwork', 'adaptability']"
RE-F-005,Robotics Engineer,Other,Fresher,0.0,1.0,19,"['python basics', 'c++ basics', 'matlab basics', 'ros basics', 'solidworks basics', 'autocad basics', 'motor control', 'pid fundamentals', 'arduino basics', 'raspberry pi basics', 'sensor integration basics', 'servo motors basics', 'kinematics', 'dynamics', 'linear algebra', 'problem solving', 'teamwork', 'communication', 'adaptability']"
RE-E-006,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['advanced python', 'advanced c++', 'matlab', 'ros development', 'solidworks advanced', 'advanced cad', 'control theory', 'embedded systems', 'arduino/raspberry pi advanced', 'lidar and vision sensors', 'machine learning basics for robotics', 'simulation (gazebo', 'rviz)', 'problem solving', 'team collaboration', 'project management']"
RE-E-007,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['python advanced', 'c++ advanced', 'matlab', 'ros development', 'solidworks advanced', 'advanced cad', 'robotics control algorithms', 'embedded systems advanced', 'lidar and vision sensors', 'machine learning in robotics', 'simulation (gazebo', 'rviz)', 'hardware interfacing', 'team collaboration', 'leadership', 'project management']"
RE-E-008,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['python advanced', 'c++ advanced', 'matlab', 'ros development', 'solidworks advanced', 'advanced cad', 'advanced control theory', 'embedded systems advanced', 'sensor fusion', 'computer vision', 'machine learning in robotics', 'gazebo', 'rviz simulation', 'hardware interfacing', 'team leadership', 'project management']"
RE-E-009,Robotics Engineer,Other,Experienced,0.0,1.0,17,"['python advanced', 'c++ advanced', 'matlab', 'ros development', 'solidworks advanced', 'advanced cad', 'advanced robotics control', 'embedded systems advanced', 'sensor fusion', 'computer vision', 'machine learning in robotics', 'gazebo', 'rviz', 'hardware debugging', 'team leadership', 'project management', 'cross-team collaboration']"
RE-E-010,Robotics Engineer,Other,Experienced,0.0,1.0,17,"['python advanced', 'c++ advanced', 'matlab', 'ros development', 'solidworks advanced', 'advanced cad', 'robotics control theory', 'embedded systems advanced', 'sensor fusion', 'computer vision', 'machine learning in robotics', 'simulation tools (gazebo', 'rviz)', 'hardware interfacing', 'team leadership', 'project management', 'innovation in robotics']"
RE-E-011,Robotics Engineer,Other,Experienced,0.0,1.0,18,"['python advanced', 'c++ advanced', 'matlab', 'ros development', 'solidworks advanced', 'advanced cad', 'advanced robotics control', 'embedded systems design', 'sensor fusion', 'computer vision', 'machine learning', 'gazebo', 'rviz simulation', 'hardware debugging', 'team leadership', 'project management', 'cross-functional collaboration', 'innovation']"
RE-E-012,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['python advanced', 'c++ advanced', 'matlab', 'ros development', 'advanced cad/solidworks', 'control algorithms', 'embedded systems advanced', 'sensor fusion', 'computer vision', 'machine learning in robotics', 'simulation (gazebo', 'rviz)', 'hardware interfacing', 'team leadership', 'project management', 'innovation']"
RE-E-013,Robotics Engineer,Other,Experienced,0.0,1.0,15,"['python expert', 'c++ expert', 'matlab', 'ros advanced development', 'cad/solidworks advanced', 'robotics control theory', 'embedded systems design', 'sensor integration and fusion', 'computer vision', 'machine learning applications', 'simulation tools', 'hardware debugging', 'project leadership', 'cross-team collaboration', 'innovation management']"
RE-E-014,Robotics Engineer,Other,Experienced,0.0,1.0,17,"['python expert', 'c++ expert', 'matlab', 'ros advanced', 'cad/solidworks advanced', 'robotics control algorithms', 'embedded systems design', 'sensor fusion', 'computer vision', 'ml in robotics', 'simulation (gazebo', 'rviz)', 'hardware interfacing', 'team leadership', 'project management', 'innovation in robotics', 'cross-functional collaboration']"
RE-E-015,Robotics Engineer,Other,Experienced,0.0,1.0,15,"['python expert', 'c++ expert', 'matlab', 'ros advanced', 'cad/solidworks advanced', 'control algorithms', 'embedded systems expert', 'sensor fusion', 'computer vision', 'machine learning', 'simulation tools', 'hardware debugging', 'team leadership', 'project management', 'innovation management']"
RE-E-016,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['python expert', 'c++ expert', 'matlab', 'ros advanced', 'cad/solidworks', 'control systems advanced', 'embedded systems design', 'sensor integration and fusion', 'computer vision', 'machine learning', 'simulation (gazebo', 'rviz)', 'hardware interfacing', 'project leadership', 'team management', 'innovation']"
RE-E-017,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['python expert', 'c++ expert', 'matlab', 'ros development', 'cad/solidworks advanced', 'advanced robotics control', 'embedded systems expert', 'sensor fusion', 'computer vision', 'machine learning', 'simulation (gazebo', 'rviz)', 'hardware interfacing', 'team leadership', 'project management', 'innovation']"
RE-E-018,Robotics Engineer,Other,Experienced,0.0,1.0,15,"['python advanced', 'c++ advanced', 'matlab', 'ros advanced', 'cad/solidworks', 'robotics control algorithms', 'embedded systems advanced', 'sensor fusion', 'computer vision', 'machine learning', 'simulation tools', 'hardware interfacing', 'leadership', 'team management', 'project strategy']"
RE-E-019,Robotics Engineer,Other,Experienced,0.0,1.0,16,"['python expert', 'c++ expert', 'matlab', 'ros development', 'cad/solidworks advanced', 'control algorithms advanced', 'embedded systems expert', 'sensor fusion', 'computer vision', 'machine learning', 'simulation (gazebo', 'rviz)', 'hardware interfacing', 'project leadership', 'team mentoring', 'innovation strategy']"
RE-E-020,Robotics Engineer,Other,Experienced,0.0,1.0,17,"['python expert', 'c++ expert', 'matlab', 'ros advanced', 'cad/solidworks', 'advanced robotics control algorithms', 'embedded systems design', 'sensor fusion', 'computer vision', 'machine learning in robotics', 'simulation (gazebo', 'rviz)', 'hardware debugging', 'leadership', 'project management', 'cross-functional collaboration', 'innovation strategy']"
SE-101,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'communication', 'product knowledge', 'active listening', 'relationship building', 'time management', 'adaptability', 'digital sales fundamentals', 'sales automation awareness']"
SE-102,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'closing techniques', 'negotiation', 'product demonstrations', 'pipeline management', 'sales forecasting', 'social selling', 'time management']"
SE-103,Sales Executive,Other,Experienced,0.0,1.0,10,"['salesforce', 'hubspot', 'predictive analytics', 'lead generation', 'negotiation', 'closing techniques', 'sales automation', 'social selling', 'data-driven sales', 'relationship management']"
SE-104,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'communication', 'active listening', 'product knowledge', 'relationship building', 'digital sales awareness', 'time management', 'adaptability', 'customer engagement']"
SE-105,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'negotiation', 'closing deals', 'product demos', 'sales forecasting', 'pipeline management', 'social selling', 'time management']"
SE-106,Sales Executive,Other,Experienced,0.0,1.0,10,"['salesforce', 'hubspot', 'predictive analytics', 'lead generation', 'negotiation', 'closing techniques', 'sales automation', 'social selling', 'data-driven sales', 'relationship management']"
SE-107,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'product knowledge', 'communication', 'active listening', 'relationship building', 'time management', 'adaptability', 'digital sales awareness', 'customer engagement']"
SE-108,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'negotiation', 'closing deals', 'pipeline management', 'product demos', 'sales forecasting', 'social selling', 'time management']"
SE-109,Sales Executive,Other,Experienced,0.0,1.0,10,"['salesforce', 'hubspot', 'predictive analytics', 'lead generation', 'negotiation', 'closing techniques', 'sales automation', 'social selling', 'data-driven sales', 'relationship management']"
SE-110,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'communication', 'product knowledge', 'active listening', 'relationship building', 'time management', 'adaptability', 'digital sales awareness', 'customer engagement']"
SE-111,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'negotiation', 'closing deals', 'pipeline management', 'product demos', 'sales forecasting', 'social selling', 'time management']"
SE-112,Sales Executive,Other,Experienced,0.0,1.0,10,"['salesforce', 'hubspot', 'predictive analytics', 'lead generation', 'negotiation', 'closing techniques', 'sales automation', 'social selling', 'data-driven sales', 'relationship management']"
SE-113,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'product knowledge', 'communication', 'active listening', 'relationship building', 'time management', 'adaptability', 'digital sales awareness', 'customer engagement']"
SE-114,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'negotiation', 'closing deals', 'pipeline management', 'product demos', 'sales forecasting', 'social selling', 'time management']"
SE-115,Sales Executive,Other,Experienced,0.0,1.0,10,"['salesforce', 'hubspot', 'predictive analytics', 'lead generation', 'negotiation', 'closing techniques', 'sales automation', 'social selling', 'data-driven sales', 'relationship management']"
SE-116,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'communication', 'product knowledge', 'active listening', 'relationship building', 'time management', 'adaptability', 'digital sales awareness', 'customer engagement']"
SE-117,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'negotiation', 'closing deals', 'pipeline management', 'product demos', 'sales forecasting', 'social selling', 'time management']"
SE-118,Sales Executive,Other,Experienced,0.0,1.0,10,"['salesforce', 'hubspot', 'predictive analytics', 'lead generation', 'negotiation', 'closing techniques', 'sales automation', 'social selling', 'data-driven sales', 'relationship management']"
SE-119,Sales Executive,Other,Fresher,0.0,1.0,10,"['crm basics', 'lead generation', 'product knowledge', 'communication', 'active listening', 'relationship building', 'time management', 'adaptability', 'digital sales awareness', 'customer engagement']"
SE-120,Sales Executive,Other,Mid-Level,0.0,1.0,10,"['salesforce', 'hubspot', 'lead generation', 'negotiation', 'closing deals', 'pipeline management', 'product demos', 'sales forecasting', 'social selling', 'time management']"
SEO-001,SEO Specialist,Other,Fresher,0.0,1.0,12,"['keyword research', 'on-page seo', 'off-page seo basics', 'html', 'css', 'javascript basics', 'google analytics ga4', 'google search console', 'content optimization', 'link building basics', 'local seo', 'mobile seo']"
SEO-002,SEO Specialist,Other,Fresher,0.0,1.0,10,"['technical seo basics', 'page speed optimization', 'schema markup basics', 'crawlability checks', 'site indexing basics', 'seo copywriting', 'content optimization', 'google analytics ga4', 'looker studio', 'link building']"
SEO-003,SEO Specialist,Other,Mid-Level,0.0,1.0,13,"['advanced seo strategy', 'technical seo audits', 'schema markup and structured data', 'site speed optimization', 'ai-driven seo tools', 'content marketing optimization', 'link building strategy', 'google analytics ga4', 'search console', 'looker studio', 'local & mobile seo', 'voice search optimization', 'visual search optimization']"
SEO-004,SEO Specialist,Other,Mid-Level,0.0,1.0,10,"['technical seo', 'on-page and off-page optimization', 'content strategy and seo copywriting', 'link building', 'site architecture optimization', 'ai-powered seo analytics', 'google analytics ga4', 'looker studio', 'search console', 'privacy-compliant seo (gdpr)']"
SEO-005,SEO Specialist,Other,Experienced,0.0,1.0,14,"['seo strategy development', 'advanced technical seo', 'crawlability', 'indexing', 'and site structure optimization', 'schema markup and structured data implementation', 'ai and machine learning in seo', 'multimodal search optimization', 'content strategy and seo copywriting', 'link building strategy', 'analytics and reporting (ga4', 'looker studio', 'search console)', 'privacy-compliant seo strategies']"
SEO-006,SEO Specialist,Other,Experienced,0.0,1.0,11,"['advanced on-page and off-page seo', 'technical seo audits', 'page speed and mobile optimization', 'schema markup and structured data', 'ai-driven seo insights', 'content marketing optimization', 'link building strategy', 'local seo and voice search optimization', 'google analytics ga4', 'search console', 'looker studio']"
SEO-007,SEO Specialist,Other,Mid-Level,0.0,1.0,10,"['technical seo', 'advanced content optimization', 'link building and backlink analysis', 'site speed optimization', 'schema markup implementation', 'multimodal search optimization', 'privacy-compliant seo (gdpr)', 'google analytics ga4', 'search console', 'looker studio']"
SEO-008,SEO Specialist,Other,Experienced,0.0,1.0,10,"['seo strategy and planning', 'advanced technical seo', 'crawlability and indexing optimization', 'content strategy and seo copywriting', 'link building and outreach', 'multimodal search optimization', 'ai-powered seo tools', 'analytics and reporting (ga4', 'looker studio)', 'privacy-compliant seo strategies']"
SEO-009,SEO Specialist,Other,Experienced,0.0,1.0,10,"['technical seo audits', 'page speed and performance optimization', 'schema markup and structured data', 'content optimization', 'ai-driven seo tools', 'link building strategy', 'local seo optimization', 'voice and visual search optimization', 'analytics and reporting', 'privacy compliance (gdpr)']"
SEO-010,SEO Specialist,Other,Mid-Level,0.0,1.0,11,"['seo strategy', 'on-page and off-page optimization', 'technical seo audits', 'content strategy', 'link building', 'ai-driven seo insights', 'analytics (ga4', 'search console', 'looker studio)', 'multimodal search optimization', 'privacy-compliant seo']"
SEO-011,SEO Specialist,Other,Fresher,0.0,1.0,10,"['keyword research', 'on-page seo', 'off-page seo', 'basic html/css', 'content optimization', 'google analytics basics', 'search console basics', 'social media seo basics', 'local seo basics', 'basic link building']"
SEO-012,SEO Specialist,Other,Experienced,0.0,1.0,12,"['seo strategy development', 'advanced technical seo', 'ai-powered seo tools', 'content strategy and optimization', 'link building campaigns', 'analytics and reporting (ga4', 'looker studio', 'search console)', 'multimodal search optimization', 'privacy compliance (gdpr)', 'voice and visual search optimization', 'local seo strategy']"
SEO-013,SEO Specialist,Other,Mid-Level,0.0,1.0,10,"['technical seo', 'on-page optimization', 'off-page optimization', 'content marketing', 'link building', 'google analytics ga4', 'search console', 'looker studio', 'schema markup', 'page speed optimization']"
SEO-014,SEO Specialist,Other,Experienced,0.0,1.0,10,"['seo strategy and execution', 'advanced technical seo', 'content strategy and optimization', 'link building', 'ai-powered seo tools', 'multimodal search optimization', 'analytics and reporting', 'privacy-compliant seo', 'local and mobile seo optimization', 'stakeholder communication']"
SEO-015,SEO Specialist,Other,Mid-Level,0.0,1.0,11,"['technical seo audits', 'on-page and off-page optimization', 'content optimization', 'link building', 'analytics (ga4', 'looker studio)', 'schema markup', 'page speed optimization', 'voice search optimization', 'visual search optimization', 'local seo']"
SEO-016,SEO Specialist,Other,Experienced,0.0,1.0,12,"['seo strategy', 'technical seo audits', 'advanced content strategy', 'link building and outreach', 'analytics and reporting (ga4', 'looker studio', 'search console)', 'ai-driven seo insights', 'multimodal search optimization', 'privacy-compliant seo', 'local seo optimization', 'mobile seo optimization']"
SEO-017,SEO Specialist,Other,Fresher,0.0,1.0,10,"['keyword research', 'on-page seo basics', 'off-page seo basics', 'content optimization basics', 'html/css basics', 'google analytics basics', 'search console basics', 'local seo basics', 'mobile seo basics', 'link building basics']"
SEO-018,SEO Specialist,Other,Experienced,0.0,1.0,12,"['seo strategy and roadmap', 'technical seo audits', 'advanced content strategy', 'link building strategy', 'ai-powered seo tools', 'multimodal search optimization', 'analytics and reporting (ga4', 'looker studio', 'search console)', 'privacy-compliant seo strategies', 'local and mobile seo optimization', 'voice and visual search optimization']"
SEO-019,SEO Specialist,Other,Mid-Level,0.0,1.0,12,"['technical seo audits', 'on-page and off-page optimization', 'content strategy', 'link building', 'analytics (ga4', 'looker studio', 'search console)', 'schema markup', 'page speed optimization', 'voice search optimization', 'visual search optimization', 'local seo optimization']"
SEO-020,SEO Specialist,Other,Experienced,0.0,1.0,10,"['seo strategy', 'technical seo audits', 'advanced content strategy', 'link building', 'ai-powered seo tools', 'multimodal search optimization', 'analytics and reporting', 'privacy compliance (gdpr)', 'local and mobile seo optimization', 'stakeholder communication']"
SRE-F-001,Site Reliability Engineer,Other,Fresher,0.0,1.0,13,"['python basics', 'bash scripting basics', 'linux fundamentals', 'windows os basics', 'cloud fundamentals (aws/azure/gcp)', 'docker basics', 'kubernetes introduction', 'monitoring basics (prometheus/grafana/nagios)', 'tcp/ip networking basics', 'basic ci/cd concepts', 'problem-solving', 'collaboration', 'communication']"
SRE-F-002,Site Reliability Engineer,Other,Fresher,0.0,1.0,15,"['python basics', 'shell scripting (bash/zsh)', 'linux os basics', 'windows os fundamentals', 'cloud platforms basics (aws/azure/gcp)', 'docker fundamentals', 'kubernetes basics', 'monitoring tools intro (prometheus', 'grafana)', 'networking basics (tcp/ip', 'dns)', 'basic automation scripts', 'analytical thinking', 'time management', 'communication']"
SRE-F-003,Site Reliability Engineer,Other,Fresher,0.0,1.0,14,"['python basics', 'bash scripting basics', 'linux administration fundamentals', 'windows os basics', 'introduction to cloud platforms', 'containerization basics (docker)', 'kubernetes basics', 'basic monitoring (nagios', 'grafana)', 'networking fundamentals', 'problem-solving', 'collaboration', 'communication', 'adaptability']"
SRE-F-004,Site Reliability Engineer,Other,Fresher,0.0,1.0,15,"['python basics', 'shell scripting', 'linux basics', 'windows os fundamentals', 'cloud fundamentals (aws', 'gcp', 'azure)', 'docker basics', 'kubernetes basics', 'intro to monitoring (prometheus/grafana)', 'tcp/ip networking', 'basic ci/cd', 'analytical thinking', 'time management', 'communication']"
SRE-F-005,Site Reliability Engineer,Other,Fresher,0.0,1.0,15,"['python basics', 'bash/shell scripting', 'linux administration basics', 'windows fundamentals', 'cloud platform basics (aws/azure/gcp)', 'docker introduction', 'kubernetes introduction', 'monitoring basics (nagios', 'grafana)', 'networking basics (tcp/ip', 'dns)', 'ci/cd fundamentals', 'problem-solving', 'collaboration', 'communication']"
SRE-E-006,Site Reliability Engineer,Other,Experienced,0.0,1.0,32,"['python advanced', 'go programming', 'java scripting', 'bash/zsh scripting', 'linux administration expert', 'windows administration', 'cloud platforms expert (aws', 'azure', 'gcp)', 'docker', 'kubernetes advanced', 'ci/cd pipelines (jenkins', 'bamboo', 'github actions)', 'infrastructure as code (terraform', 'ansible', 'puppet', 'chef)', 'monitoring and logging (prometheus', 'grafana', 'elk stack', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing)', 'automation scripting', 'distributed systems design', 'security and compliance basics', 'problem-solving', 'collaboration', 'communication']"
SRE-E-007,Site Reliability Engineer,Other,Experienced,0.0,1.0,30,"['python advanced', 'go programming', 'java scripting', 'bash scripting', 'linux administration', 'windows administration', 'cloud platforms (aws', 'azure', 'gcp)', 'docker', 'kubernetes advanced', 'ci/cd pipelines (jenkins', 'bamboo', 'github actions)', 'infrastructure as code (terraform', 'ansible)', 'monitoring and logging tools (prometheus', 'grafana', 'elk stack)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation scripting', 'distributed systems management', 'security and compliance basics', 'problem-solving', 'collaboration', 'communication', 'time management']"
SRE-E-008,Site Reliability Engineer,Other,Experienced,0.0,1.0,35,"['python', 'go', 'java', 'bash/zsh scripting', 'linux administration expert', 'windows server administration', 'aws', 'azure', 'gcp advanced', 'docker', 'kubernetes expert', 'ci/cd pipelines expert (jenkins', 'bamboo', 'github actions)', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring and logging (prometheus', 'grafana', 'elk stack', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation and scripting', 'distributed systems design', 'security and compliance knowledge', 'problem-solving', 'leadership', 'collaboration', 'communication', 'time management']"
SRE-E-009,Site Reliability Engineer,Other,Experienced,0.0,1.0,32,"['python advanced', 'go', 'java', 'bash scripting expert', 'linux/windows administration', 'cloud platforms (aws', 'azure', 'gcp)', 'docker', 'kubernetes', 'ci/cd pipelines (jenkins', 'bamboo', 'github actions)', 'infrastructure as code (terraform', 'ansible', 'puppet)', 'monitoring (prometheus', 'grafana', 'elk stack', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation scripting', 'distributed systems architecture', 'security and compliance basics', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-010,Site Reliability Engineer,Other,Experienced,0.0,1.0,34,"['python', 'go', 'java', 'bash/zsh scripting', 'linux expert', 'windows server administration', 'aws', 'azure', 'gcp advanced', 'docker', 'kubernetes expert', 'ci/cd pipelines (jenkins', 'bamboo', 'github actions)', 'infrastructure as code (terraform', 'ansible', 'puppet', 'chef)', 'monitoring and logging (prometheus', 'grafana', 'elk stack', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation scripting', 'distributed systems design and management', 'security and compliance knowledge', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-011,Site Reliability Engineer,Other,Experienced,0.0,1.0,31,"['python advanced', 'go', 'java', 'bash scripting', 'linux/windows administration', 'aws', 'azure', 'gcp', 'docker', 'kubernetes', 'ci/cd pipelines (jenkins', 'github actions)', 'infrastructure as code (terraform', 'ansible', 'puppet)', 'monitoring (prometheus', 'grafana', 'elk stack', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation scripting', 'distributed systems', 'security and compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-012,Site Reliability Engineer,Other,Experienced,0.0,1.0,29,"['python', 'go', 'bash/zsh scripting', 'linux/windows', 'aws', 'azure', 'gcp expert', 'docker', 'kubernetes', 'ci/cd (jenkins', 'bamboo', 'github actions)', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring (prometheus', 'grafana', 'elk', 'nagios', 'splunk)', 'networking', 'distributed systems design', 'automation', 'security compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-013,Site Reliability Engineer,Other,Experienced,0.0,1.0,28,"['python advanced', 'go', 'java', 'bash/zsh scripting', 'linux administration', 'windows server', 'cloud (aws', 'azure', 'gcp)', 'docker', 'kubernetes advanced', 'ci/cd pipelines', 'iac (terraform', 'ansible)', 'monitoring & logging (prometheus', 'grafana', 'elk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation', 'distributed systems', 'security compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-014,Site Reliability Engineer,Other,Experienced,0.0,1.0,32,"['python', 'go', 'java', 'bash/zsh scripting', 'linux expert', 'windows server', 'cloud expert (aws', 'azure', 'gcp)', 'docker', 'kubernetes', 'ci/cd pipelines (jenkins', 'github actions)', 'iac (terraform', 'ansible', 'puppet)', 'monitoring & logging (prometheus', 'grafana', 'elk', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'cdn', 'load balancing)', 'automation', 'distributed systems', 'security compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-015,Site Reliability Engineer,Other,Experienced,0.0,1.0,24,"['python', 'go', 'java', 'bash/zsh scripting', 'linux/windows administration', 'aws', 'azure', 'gcp advanced', 'docker', 'kubernetes expert', 'ci/cd pipelines', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring & logging tools', 'networking', 'automation', 'distributed systems', 'security compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-016,Site Reliability Engineer,Other,Experienced,0.0,1.0,29,"['python', 'go', 'java', 'bash/zsh scripting', 'linux expert', 'windows server', 'cloud platforms expert', 'docker', 'kubernetes', 'ci/cd pipelines', 'iac (terraform', 'ansible', 'puppet)', 'monitoring & logging (prometheus', 'grafana', 'elk', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation', 'distributed systems design', 'security compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-017,Site Reliability Engineer,Other,Experienced,0.0,1.0,22,"['python', 'go', 'java', 'bash/zsh scripting', 'linux/windows administration', 'cloud platforms expert', 'docker', 'kubernetes', 'ci/cd pipelines', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring & logging', 'networking', 'automation', 'distributed systems', 'security and compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-018,Site Reliability Engineer,Other,Experienced,0.0,1.0,33,"['python', 'go', 'java', 'bash/zsh scripting', 'linux/windows expert', 'cloud platforms (aws', 'azure', 'gcp)', 'docker', 'kubernetes expert', 'ci/cd pipelines (jenkins', 'github actions', 'bamboo)', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring & logging (prometheus', 'grafana', 'elk', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation', 'distributed systems architecture', 'security compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-019,Site Reliability Engineer,Other,Experienced,0.0,1.0,22,"['python', 'go', 'java', 'bash/zsh scripting', 'linux/windows', 'cloud platforms expert', 'docker', 'kubernetes', 'ci/cd pipelines', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring & logging', 'networking', 'automation', 'distributed systems design', 'security and compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SRE-E-020,Site Reliability Engineer,Other,Experienced,0.0,1.0,29,"['python', 'go', 'java', 'bash/zsh scripting', 'linux/windows administration expert', 'cloud platforms expert', 'docker', 'kubernetes expert', 'ci/cd pipelines expert', 'iac (terraform', 'ansible', 'puppet', 'chef)', 'monitoring & logging expert (prometheus', 'grafana', 'elk', 'nagios', 'splunk)', 'networking (tcp/ip', 'dns', 'load balancing', 'cdn)', 'automation', 'distributed systems architecture', 'security and compliance', 'problem-solving', 'leadership', 'collaboration', 'communication']"
SD001,Software Developer - Entry Level,Software,Fresher,0.0,1.0,10,"['java', 'python', 'c++', 'html', 'css', 'javascript', 'sql', 'git', 'problem-solving', 'collaboration']"
SD002,Software Developer - Entry Level,Software,Fresher,0.0,1.0,10,"['java', 'python', 'c++', 'html', 'css', 'javascript', 'sql', 'git', 'teamwork', 'problem-solving']"
